Origen,Destino,Distancia carretera (km),Distancia 3D (km),Diferencia (km),Tiempo estimado (min)
Pichucalco,Marqués de Comillas,424.2,424.575,0.375,384.5
Pichucalco,Mazapa de Madero,449.477,454.166,4.689,436.4
Pichucalco,Mazatán,534.166,535.941,1.775,440.6
Pichucalco,Metapa,552.51,554.334,1.824,446.7
Pichucalco,Montecristo de Guerrero,383.576,386.788,3.213,392.7
Pichucalco,Motozintla,523.889,526.278,2.389,429.0
Pichucalco,Nicolás Ruíz,267.693,270.42,2.727,264.7
Pichucalco,Ocosingo,335.884,336.215,0.331,345.8
Pichucalco,Ocotepec,109.206,111.252,2.046,128.6
Pichucalco,Ocozocoautla de Espinosa,207.44,208.671,1.231,202.4
Pichucalco,Ostuacán,60.024,60.483,0.46,73.4
Pichucalco,Osumacinta,151.498,153.99,2.493,181.3
Pichucalco,Oxchuc,272.743,275.877,3.135,259.9
Pichucalco,Palenque,230.446,230.586,0.14,217.0
Pichucalco,Pantelhó,161.773,163.926,2.154,197.8
Pichucalco,Pantepec,71.592,72.698,1.106,72.0
Pichucalco,Pijijiapan,395.663,397.302,1.639,330.6
Pichucalco,Pueblo Nuevo Solistahuacán,88.594,89.9,1.306,83.9
Pichucalco,Rayón,68.276,69.331,1.055,64.4
Pichucalco,Reforma,55.406,55.537,0.131,70.9
Pichucalco,Rincón Chamula San Pedro,81.56,82.856,1.296,79.0
Pichucalco,Sabanilla,96.218,97.28,1.062,116.0
Pichucalco,Salto de Agua,158.23,158.393,0.162,155.7
Pichucalco,San Andrés Duraznal,104.527,106.071,1.545,112.9
Pichucalco,San Cristóbal de las Casas,217.751,220.533,2.782,207.2
Pichucalco,San Fernando,174.999,177.82,2.822,214.0
Pichucalco,San Juan Cancuc,210.127,213.73,3.603,279.8
Pichucalco,San Lucas,234.903,237.915,3.012,245.0
Pichucalco,Santiago el Pinar,168.51,171.041,2.531,191.9
Pichucalco,Siltepec,433.725,439.784,6.059,444.2
Pichucalco,Simojovel,150.321,152.349,2.029,185.5
Pichucalco,Sitalá,189.525,191.98,2.455,260.6
Pichucalco,Socoltenango,321.387,324.483,3.095,323.6
Pichucalco,Solosuchiapa,35.813,36.322,0.509,44.7
Pichucalco,Soyaló,162.122,164.326,2.203,159.6
Pichucalco,Suchiapa,231.826,233.154,1.328,228.5
Pichucalco,Suchiate,570.761,572.565,1.804,467.4
Pichucalco,Sunuapa,21.076,21.327,0.251,26.9
Pichucalco,Tapachula,526.999,528.783,1.784,431.4
Pichucalco,Tapalapa,85.977,87.717,1.74,98.0
Pichucalco,Tapilula,54.125,55.074,0.949,51.8
Pichucalco,Tecpatán,95.464,96.945,1.481,137.8
Pichucalco,Tenejapa,222.252,225.262,3.01,249.6
Pichucalco,Teopisca,243.203,246.125,2.922,238.0
Pichucalco,Tila,189.144,189.94,0.797,188.1
Pichucalco,Tonalá,330.301,331.867,1.565,295.1
Pichucalco,Totolapa,246.123,248.795,2.672,245.1
Pichucalco,Tumbalá,195.648,196.389,0.741,181.9
Pichucalco,Tuxtla Chico,547.074,548.893,1.819,443.0
Pichucalco,Tuxtla Gutiérrez,210.393,212.88,2.487,196.9
Pichucalco,Tuzantán,496.853,498.595,1.742,404.8
Pichucalco,Tzimol,317.724,320.736,3.012,301.5
Pichucalco,Unión Juárez,576.145,578.285,2.14,478.4
Pichucalco,Venustiano Carranza,275.153,277.766,2.613,267.5
Pichucalco,Villa Comaltitlán,482.034,483.742,1.708,395.6
Pichucalco,Villa Corzo,295.781,297.313,1.533,312.5
Pichucalco,Villaflores,250.912,252.172,1.26,262.3
Pichucalco,Yajalón,153.523,155.359,1.836,198.6
Pichucalco,Zinacantán,206.513,209.364,2.851,198.2
Pichucalco,Ángel Albino Corzo,365.123,368.013,2.89,378.2
Pijijiapan,Acacoyagua,70.093,70.296,0.203,70.2
Pijijiapan,Acala,283.167,283.754,0.588,225.7
Pijijiapan,Acapetahua,79.572,79.638,0.066,74.7
Pijijiapan,Aldama,324.649,326.199,1.549,275.6
Pijijiapan,Altamirano,410.708,412.402,1.693,369.4
Pijijiapan,Amatenango de la Frontera,192.2,195.502,3.302,167.9
Pijijiapan,Amatenango del Valle,331.448,332.545,1.097,257.2
Pijijiapan,Amatán,416.581,419.661,3.08,366.8
Pijijiapan,Arriaga,108.013,108.073,0.06,78.9
Pijijiapan,Bejucal de Ocampo,190.621,194.227,3.606,187.1
Pijijiapan,Bella Vista,225.324,228.753,3.429,198.8
Pijijiapan,Benemérito de las Américas,496.955,502.407,5.452,469.1
Pijijiapan,Berriozábal,229.45,230.019,0.569,183.6
Pijijiapan,Bochil,311.383,312.466,1.083,243.6
Pijijiapan,Cacahoatán,170.588,171.131,0.544,145.7
Pijijiapan,Capitán Luis Ángel Vidal,256.379,267.467,11.088,282.7
Pijijiapan,Catazajá,542.499,543.624,1.125,427.9
Pijijiapan,Chalchihuitán,348.306,350.143,1.838,289.6
Pijijiapan,Chamula,306.472,307.672,1.2,243.1
Pijijiapan,Chanal,347.343,348.586,1.243,298.9
Pijijiapan,Chapultenango,362.025,364.27,2.245,320.5
Pijijiapan,Chenalhó,342.409,344.06,1.65,277.7
Pijijiapan,Chiapa de Corzo,256.574,257.104,0.531,197.4
Pijijiapan,Chiapilla,298.241,298.958,0.717,241.8
Pijijiapan,Chicoasén,274.688,275.871,1.183,223.3
Pijijiapan,Chicomuselo,261.559,264.929,3.369,248.9
Pijijiapan,Chilón,425.447,427.274,1.827,347.7
Pijijiapan,Cintalapa de Figueroa,172.358,172.706,0.348,134.8
Pijijiapan,Coapilla,300.827,302.215,1.388,256.3
Pijijiapan,Comitán de Domínguez,302.036,305.087,3.052,267.8
Pijijiapan,Copainalá,281.956,283.052,1.096,228.1
Pijijiapan,El Bosque,333.208,334.74,1.532,271.7
Pijijiapan,El Parral,280.758,281.318,0.56,230.7
Pijijiapan,El Porvenir,172.871,176.853,3.983,153.6
Pijijiapan,Emiliano Zapata,275.123,275.704,0.58,221.8
Pijijiapan,Escuintla,84.748,84.924,0.176,70.7
Pijijiapan,Francisco León,341.869,343.648,1.779,290.3
Pijijiapan,Frontera Comalapa,230.481,233.355,2.873,208.1
Pijijiapan,Frontera Hidalgo,170.867,171.068,0.2,140.4
Pijijiapan,Honduras de la Sierra,213.894,221.866,7.972,220.8
Pijijiapan,Huehuetán,118.99,119.117,0.127,95.0
Pijijiapan,Huitiupán,376.139,378.305,2.166,317.6
Pijijiapan,Huixtla,101.741,101.841,0.1,79.8
Pijijiapan,Huixtán,320.709,321.86,1.151,247.5
Pijijiapan,Ixhuatán,395.292,397.46,2.168,326.8
Pijijiapan,Ixtacomitán,406.837,408.477,1.64,342.2
Pijijiapan,Ixtapa,278.451,279.267,0.816,213.9
Pijijiapan,Ixtapangajoya,437.392,439.26,1.868,394.4
Pijijiapan,Jiquipilas,177.287,177.649,0.362,141.6
Pijijiapan,Jitotol,336.99,338.512,1.522,271.3
Pijijiapan,Juárez,390.911,392.011,1.1,320.7
Pijijiapan,La Concordia,299.989,300.778,0.789,258.6
Pijijiapan,La Grandeza,193.975,198.829,4.853,177.3
Pijijiapan,La Independencia,313.118,316.161,3.043,280.0
Pijijiapan,La Libertad,576.808,577.956,1.148,451.3
Pijijiapan,La Trinitaria,285.086,288.12,3.034,251.6
Pijijiapan,Larráinzar,322.882,324.192,1.31,284.0
Pijijiapan,Las Margaritas,320.381,323.453,3.072,288.3
Pijijiapan,Las Rosas,347.543,348.725,1.182,276.0
Pijijiapan,Mapastepec,41.157,41.196,0.038,37.7
Pijijiapan,Maravilla Tenejapa,388.057,393.2,5.143,380.5
Pijijiapan,Marqués de Comillas,483.541,489.027,5.485,469.2
Pijijiapan,Mazapa de Madero,172.408,174.997,2.589,157.9
Pijijiapan,Mazatán,141.414,141.557,0.143,117.1
Pijijiapan,Metapa,159.758,159.95,0.192,123.2
Pijijiapan,Montecristo de Guerrero,261.726,270.1,8.374,259.6
Pijijiapan,Motozintla,131.137,131.894,0.757,105.5
Pijijiapan,Nicolás Ruíz,319.74,320.429,0.689,259.3
Pijijiapan,Ocosingo,531.804,534.512,2.708,542.9
Pijijiapan,Ocotepec,324.608,326.231,1.623,292.0
Pijijiapan,Ocozocoautla de Espinosa,197.744,198.229,0.485,154.0
Pijijiapan,Ostuacán,336.342,337.511,1.169,260.5
Pijijiapan,Osumacinta,255.512,256.315,0.803,199.7
Pijijiapan,Oxchuc,346.811,348.132,1.321,274.3
Pijijiapan,Palenque,520.25,522.934,2.684,443.3
Pijijiapan,Pantelhó,364.63,366.991,2.361,319.2
Pijijiapan,Pantepec,332.123,334.299,2.175,303.9
Pijijiapan,Pichucalco,394.719,396.327,1.608,329.6
Pijijiapan,Pueblo Nuevo Solistahuacán,351.494,353.154,1.66,280.8
Pijijiapan,Rayón,371.163,373.073,1.911,298.3
Pijijiapan,Reforma,386.63,387.724,1.094,313.1
Pijijiapan,Rincón Chamula San Pedro,359.974,361.696,1.722,290.1
Pijijiapan,Sabanilla,407.432,410.325,2.892,365.3
Pijijiapan,Salto de Agua,493.124,495.645,2.521,419.9
Pijijiapan,San Andrés Duraznal,365.553,367.445,1.892,307.9
Pijijiapan,San Cristóbal de las Casas,291.82,292.788,0.968,221.6
Pijijiapan,San Fernando,240.256,240.824,0.568,189.8
Pijijiapan,San Juan Cancuc,350.647,352.375,1.729,300.8
Pijijiapan,San Lucas,308.971,310.17,1.198,259.4
Pijijiapan,Santiago el Pinar,328.082,329.677,1.596,284.0
Pijijiapan,Siltepec,196.771,202.044,5.273,181.8
Pijijiapan,Simojovel,381.446,383.64,2.195,336.2
Pijijiapan,Sitalá,384.959,387.303,2.344,337.2
Pijijiapan,Socoltenango,327.492,330.492,3.0,318.7
Pijijiapan,Solosuchiapa,417.498,420.478,2.98,351.6
Pijijiapan,Soyaló,277.181,278.511,1.329,231.9
Pijijiapan,Suchiapa,246.189,246.772,0.583,198.1
Pijijiapan,Suchiate,178.009,178.181,0.172,144.0
Pijijiapan,Sunuapa,378.215,379.603,1.388,310.0
Pijijiapan,Tapachula,134.247,134.399,0.153,107.9
Pijijiapan,Tapalapa,327.49,329.746,2.256,301.3
Pijijiapan,Tapilula,385.66,387.677,2.018,312.3
Pijijiapan,Tecpatán,302.823,303.989,1.166,235.6
Pijijiapan,Tenejapa,328.561,329.913,1.352,265.0
Pijijiapan,Teopisca,317.272,318.38,1.108,252.4
Pijijiapan,Tila,482.99,485.808,2.818,425.5
Pijijiapan,Tonalá,96.227,96.28,0.053,84.2
Pijijiapan,Totolapa,306.178,306.919,0.741,252.9
Pijijiapan,Tumbalá,464.154,466.573,2.419,401.1
Pijijiapan,Tuxtla Chico,154.322,154.509,0.188,119.6
Pijijiapan,Tuxtla Gutiérrez,231.851,232.342,0.492,170.5
Pijijiapan,Tuzantán,104.1,104.211,0.111,81.4
Pijijiapan,Tzimol,307.89,310.956,3.066,274.5
Pijijiapan,Unión Juárez,183.392,183.901,0.509,155.0
Pijijiapan,Venustiano Carranza,313.567,314.205,0.638,256.1
Pijijiapan,Villa Comaltitlán,89.282,89.358,0.077,72.2
Pijijiapan,Villa Corzo,240.512,241.5,0.988,218.4
Pijijiapan,Villaflores,205.162,205.869,0.707,168.8
Pijijiapan,Yajalón,440.147,442.085,1.938,369.8
Pijijiapan,Zinacantán,279.111,280.213,1.102,219.6
Pijijiapan,Ángel Albino Corzo,297.499,306.074,8.575,301.1
Pueblo Nuevo Solistahuacán,Acacoyagua,418.875,420.762,1.887,343.2
Pueblo Nuevo Solistahuacán,Acala,140.198,141.496,1.297,138.6
Pueblo Nuevo Solistahuacán,Acapetahua,428.354,430.104,1.75,347.7
Pueblo Nuevo Solistahuacán,Aldama,80.039,81.269,1.23,108.7
Pueblo Nuevo Solistahuacán,Altamirano,248.695,250.896,2.201,273.0
Pueblo Nuevo Solistahuacán,Amatenango de la Frontera,334.774,336.992,2.217,320.1
Pueblo Nuevo Solistahuacán,Amatenango del Valle,169.435,171.04,1.605,160.9
Pueblo Nuevo Solistahuacán,Amatán,77.313,78.989,1.675,108.6
Pueblo Nuevo Solistahuacán,Arriaga,247.108,248.716,1.608,204.2
Pueblo Nuevo Solistahuacán,Bejucal de Ocampo,343.195,345.915,2.721,335.2
Pueblo Nuevo Solistahuacán,Bella Vista,335.957,338.437,2.48,321.4
Pueblo Nuevo Solistahuacán,Benemérito de las Américas,468.753,472.241,3.488,436.6
Pueblo Nuevo Solistahuacán,Berriozábal,156.597,157.943,1.346,154.9
Pueblo Nuevo Solistahuacán,Bochil,40.401,40.977,0.577,38.5
Pueblo Nuevo Solistahuacán,Cacahoatán,519.369,521.597,2.228,418.7
Pueblo Nuevo Solistahuacán,Capitán Luis Ángel Vidal,331.437,335.494,4.057,359.9
Pueblo Nuevo Solistahuacán,Catazajá,232.102,233.454,1.352,220.6
Pueblo Nuevo Solistahuacán,Chalchihuitán,74.779,76.145,1.366,115.2
Pueblo Nuevo Solistahuacán,Chamula,83.15,84.513,1.363,115.4
Pueblo Nuevo Solistahuacán,Chanal,185.33,187.081,1.751,202.5
Pueblo Nuevo Solistahuacán,Chapultenango,96.598,98.164,1.566,101.7
Pueblo Nuevo Solistahuacán,Chenalhó,81.828,83.404,1.577,129.3
Pueblo Nuevo Solistahuacán,Chiapa de Corzo,130.216,131.416,1.2,126.9
Pueblo Nuevo Solistahuacán,Chiapilla,150.243,151.585,1.342,152.0
Pueblo Nuevo Solistahuacán,Chicoasén,97.623,99.305,1.682,131.7
Pueblo Nuevo Solistahuacán,Chicomuselo,321.491,323.481,1.989,363.2
Pueblo Nuevo Solistahuacán,Chilón,110.896,112.618,1.722,170.0
Pueblo Nuevo Solistahuacán,Cintalapa de Figueroa,194.887,196.199,1.312,170.9
Pueblo Nuevo Solistahuacán,Coapilla,63.483,64.645,1.161,84.0
Pueblo Nuevo Solistahuacán,Comitán de Domínguez,215.805,217.493,1.688,205.2
Pueblo Nuevo Solistahuacán,Copainalá,79.511,80.952,1.441,108.3
Pueblo Nuevo Solistahuacán,El Bosque,41.065,41.71,0.646,47.2
Pueblo Nuevo Solistahuacán,El Parral,164.811,166.056,1.245,164.1
Pueblo Nuevo Solistahuacán,El Porvenir,367.284,370.884,3.6,367.7
Pueblo Nuevo Solistahuacán,Emiliano Zapata,148.765,150.015,1.25,151.2
Pueblo Nuevo Solistahuacán,Escuintla,433.529,435.39,1.86,343.6
Pueblo Nuevo Solistahuacán,Francisco León,127.771,129.904,2.134,148.7
Pueblo Nuevo Solistahuacán,Frontera Comalapa,325.875,327.787,1.912,316.9
Pueblo Nuevo Solistahuacán,Frontera Hidalgo,519.649,521.533,1.885,413.4
Pueblo Nuevo Solistahuacán,Honduras de la Sierra,328.228,331.466,3.238,350.5
Pueblo Nuevo Solistahuacán,Huehuetán,467.772,469.583,1.812,368.0
Pueblo Nuevo Solistahuacán,Huitiupán,51.72,52.542,0.822,75.5
Pueblo Nuevo Solistahuacán,Huixtla,450.523,452.307,1.784,352.8
Pueblo Nuevo Solistahuacán,Huixtán,158.696,160.355,1.659,151.1
Pueblo Nuevo Solistahuacán,Ixhuatán,44.447,44.955,0.508,47.9
Pueblo Nuevo Solistahuacán,Ixtacomitán,77.064,78.361,1.296,72.9
Pueblo Nuevo Solistahuacán,Ixtapa,75.94,76.814,0.874,73.1
Pueblo Nuevo Solistahuacán,Ixtapangajoya,105.554,107.113,1.559,125.9
Pueblo Nuevo Solistahuacán,Jiquipilas,193.901,195.217,1.316,177.8
Pueblo Nuevo Solistahuacán,Jitotol,19.437,19.597,0.16,23.6
Pueblo Nuevo Solistahuacán,Juárez,123.51,124.936,1.427,129.0
Pueblo Nuevo Solistahuacán,La Concordia,243.569,244.968,1.399,248.2
Pueblo Nuevo Solistahuacán,La Grandeza,351.741,354.858,3.117,347.8
Pueblo Nuevo Solistahuacán,La Independencia,243.908,245.636,1.729,237.8
Pueblo Nuevo Solistahuacán,La Libertad,266.412,267.786,1.375,244.0
Pueblo Nuevo Solistahuacán,La Trinitaria,232.508,234.202,1.694,220.9
Pueblo Nuevo Solistahuacán,Larráinzar,49.909,50.743,0.835,61.3
Pueblo Nuevo Solistahuacán,Las Margaritas,234.356,236.083,1.727,226.1
Pueblo Nuevo Solistahuacán,Las Rosas,185.53,187.22,1.69,179.6
Pueblo Nuevo Solistahuacán,Mapastepec,389.939,391.661,1.722,310.6
Pueblo Nuevo Solistahuacán,Maravilla Tenejapa,359.854,363.034,3.18,348.0
Pueblo Nuevo Solistahuacán,Marqués de Comillas,455.339,458.861,3.522,436.7
Pueblo Nuevo Solistahuacán,Mazapa de Madero,361.533,364.916,3.383,354.5
Pueblo Nuevo Solistahuacán,Mazatán,490.195,492.023,1.827,390.1
Pueblo Nuevo Solistahuacán,Metapa,508.54,510.416,1.877,396.2
Pueblo Nuevo Solistahuacán,Montecristo de Guerrero,295.631,297.538,1.907,310.8
Pueblo Nuevo Solistahuacán,Motozintla,385.422,389.392,3.969,364.9
Pueblo Nuevo Solistahuacán,Nicolás Ruíz,179.748,181.169,1.421,182.7
Pueblo Nuevo Solistahuacán,Ocosingo,398.632,400.26,1.628,405.9
Pueblo Nuevo Solistahuacán,Ocotepec,67.055,68.359,1.305,89.1
Pueblo Nuevo Solistahuacán,Ocozocoautla de Espinosa,163.47,164.753,1.284,151.9
Pueblo Nuevo Solistahuacán,Ostuacán,148.083,149.848,1.764,155.2
Pueblo Nuevo Solistahuacán,Osumacinta,99.299,100.746,1.447,115.6
Pueblo Nuevo Solistahuacán,Oxchuc,184.798,186.627,1.829,178.0
Pueblo Nuevo Solistahuacán,Palenque,293.194,294.631,1.437,277.0
Pueblo Nuevo Solistahuacán,Pantelhó,73.828,74.676,0.848,115.9
Pueblo Nuevo Solistahuacán,Pantepec,29.44,29.805,0.365,32.5
Pueblo Nuevo Solistahuacán,Pichucalco,88.251,89.557,1.306,82.6
Pueblo Nuevo Solistahuacán,Pijijiapan,351.692,353.384,1.692,280.1
Pueblo Nuevo Solistahuacán,Rayón,20.318,20.569,0.251,19.4
Pueblo Nuevo Solistahuacán,Reforma,143.465,144.902,1.436,152.7
Pueblo Nuevo Solistahuacán,Rincón Chamula San Pedro,9.129,9.191,0.062,11.2
Pueblo Nuevo Solistahuacán,Sabanilla,83.014,84.562,1.548,123.2
Pueblo Nuevo Solistahuacán,Salto de Agua,220.978,222.438,1.459,215.8
Pueblo Nuevo Solistahuacán,San Andrés Duraznal,16.582,16.821,0.239,30.9
Pueblo Nuevo Solistahuacán,San Cristóbal de las Casas,129.807,131.283,1.476,125.2
Pueblo Nuevo Solistahuacán,San Fernando,145.824,147.13,1.306,144.8
Pueblo Nuevo Solistahuacán,San Juan Cancuc,122.183,124.48,2.297,197.9
Pueblo Nuevo Solistahuacán,San Lucas,146.958,148.664,1.706,163.0
Pueblo Nuevo Solistahuacán,Santiago el Pinar,80.566,81.791,1.225,109.9
Pueblo Nuevo Solistahuacán,Siltepec,345.781,350.534,4.753,362.2
Pueblo Nuevo Solistahuacán,Simojovel,62.376,63.099,0.723,103.5
Pueblo Nuevo Solistahuacán,Sitalá,107.47,109.186,1.716,180.4
Pueblo Nuevo Solistahuacán,Socoltenango,233.443,235.232,1.789,241.6
Pueblo Nuevo Solistahuacán,Solosuchiapa,66.653,67.974,1.32,72.6
Pueblo Nuevo Solistahuacán,Soyaló,74.178,75.075,0.897,77.7
Pueblo Nuevo Solistahuacán,Suchiapa,145.401,146.752,1.351,150.4
Pueblo Nuevo Solistahuacán,Suchiate,526.791,528.647,1.856,417.0
Pueblo Nuevo Solistahuacán,Sunuapa,109.135,110.692,1.556,108.7
Pueblo Nuevo Solistahuacán,Tapachula,483.028,484.865,1.837,380.9
Pueblo Nuevo Solistahuacán,Tapalapa,43.825,44.824,0.999,58.5
Pueblo Nuevo Solistahuacán,Tapilula,34.815,35.173,0.358,33.4
Pueblo Nuevo Solistahuacán,Tecpatán,115.136,117.007,1.872,150.2
Pueblo Nuevo Solistahuacán,Tenejapa,134.308,136.012,1.704,167.6
Pueblo Nuevo Solistahuacán,Teopisca,155.259,156.875,1.616,156.0
Pueblo Nuevo Solistahuacán,Tila,139.99,142.855,2.865,207.8
Pueblo Nuevo Solistahuacán,Tonalá,286.331,287.949,1.618,244.6
Pueblo Nuevo Solistahuacán,Totolapa,158.179,159.545,1.366,163.1
Pueblo Nuevo Solistahuacán,Tumbalá,139.491,142.031,2.54,203.9
Pueblo Nuevo Solistahuacán,Tuxtla Chico,503.103,504.975,1.872,392.5
Pueblo Nuevo Solistahuacán,Tuxtla Gutiérrez,122.449,123.63,1.181,115.0
Pueblo Nuevo Solistahuacán,Tuzantán,452.882,454.677,1.795,354.3
Pueblo Nuevo Solistahuacán,Tzimol,229.779,231.486,1.707,219.6
Pueblo Nuevo Solistahuacán,Unión Juárez,532.174,534.367,2.193,428.0
Pueblo Nuevo Solistahuacán,Venustiano Carranza,187.209,188.516,1.307,185.6
Pueblo Nuevo Solistahuacán,Villa Comaltitlán,438.063,439.824,1.761,345.1
Pueblo Nuevo Solistahuacán,Villa Corzo,224.67,226.335,1.665,236.7
Pueblo Nuevo Solistahuacán,Villaflores,195.296,196.681,1.385,192.5
Pueblo Nuevo Solistahuacán,Yajalón,125.684,127.814,2.131,183.7
Pueblo Nuevo Solistahuacán,Zinacantán,118.568,120.113,1.545,116.2
Pueblo Nuevo Solistahuacán,Ángel Albino Corzo,277.179,278.763,1.584,296.3
Rayón,Acacoyagua,438.544,440.682,2.138,360.7
Rayón,Acala,159.867,161.416,1.548,156.1
Rayón,Acapetahua,448.022,450.023,2.001,365.3
Rayón,Aldama,99.707,101.188,1.481,126.3
Rayón,Altamirano,268.364,270.816,2.452,290.6
Rayón,Amatenango de la Frontera,354.443,356.911,2.468,337.7
Rayón,Amatenango del Valle,189.104,190.96,1.856,178.4
Rayón,Amatán,65.867,67.368,1.501,113.9
Rayón,Arriaga,266.777,268.636,1.859,221.7
Rayón,Bejucal de Ocampo,362.863,365.835,2.972,352.7
Rayón,Bella Vista,355.626,358.357,2.731,338.9
Rayón,Benemérito de las Américas,475.837,477.255,1.418,424.3
Rayón,Berriozábal,176.266,177.863,1.597,172.5
Rayón,Bochil,60.069,60.897,0.828,56.0
Rayón,Cacahoatán,539.038,541.517,2.479,436.2
Rayón,Capitán Luis Ángel Vidal,351.106,355.414,4.308,377.5
Rayón,Catazajá,211.785,212.885,1.101,201.1
Rayón,Chalchihuitán,94.448,96.064,1.617,132.7
Rayón,Chamula,102.818,104.433,1.614,133.0
Rayón,Chanal,204.998,207.001,2.002,220.1
Rayón,Chapultenango,76.28,77.595,1.315,82.2
Rayón,Chenalhó,101.496,103.324,1.828,146.8
Rayón,Chiapa de Corzo,149.884,151.335,1.451,144.4
Rayón,Chiapilla,169.911,171.504,1.593,169.5
Rayón,Chicoasén,77.305,78.736,1.431,112.3
Rayón,Chicomuselo,341.16,343.401,2.24,380.8
Rayón,Chilón,130.565,132.537,1.973,187.5
Rayón,Cintalapa de Figueroa,214.555,216.119,1.563,188.5
Rayón,Coapilla,43.166,44.076,0.91,64.6
Rayón,Comitán de Domínguez,235.474,237.412,1.938,222.8
Rayón,Copainalá,59.193,60.383,1.19,88.9
Rayón,El Bosque,60.733,61.63,0.897,64.7
Rayón,El Parral,184.479,185.975,1.496,181.7
Rayón,El Porvenir,386.952,390.803,3.851,385.2
Rayón,Emiliano Zapata,168.434,169.935,1.501,168.8
Rayón,Escuintla,453.198,455.309,2.111,361.2
Rayón,Francisco León,107.453,109.335,1.883,129.3
Rayón,Frontera Comalapa,345.544,347.707,2.163,334.4
Rayón,Frontera Hidalgo,539.317,541.453,2.136,430.9
Rayón,Honduras de la Sierra,347.897,351.385,3.488,368.1
Rayón,Huehuetán,487.44,489.503,2.062,385.5
Rayón,Huitiupán,71.389,72.462,1.073,93.1
Rayón,Huixtla,470.191,472.227,2.035,370.3
Rayón,Huixtán,178.364,180.274,1.91,168.7
Rayón,Ixhuatán,24.129,24.386,0.257,28.5
Rayón,Ixtacomitán,56.746,57.792,1.045,53.5
Rayón,Ixtapa,95.608,96.733,1.125,90.7
Rayón,Ixtapangajoya,85.236,86.544,1.308,106.5
Rayón,Jiquipilas,213.569,215.137,1.567,195.3
Rayón,Jitotol,39.105,39.517,0.411,41.1
Rayón,Juárez,103.192,104.367,1.176,109.6
Rayón,La Concordia,263.238,264.888,1.65,265.7
Rayón,La Grandeza,371.41,374.778,3.368,365.4
Rayón,La Independencia,263.576,265.556,1.979,255.4
Rayón,La Libertad,246.094,247.217,1.123,224.6
Rayón,La Trinitaria,252.177,254.122,1.945,238.5
Rayón,Larráinzar,69.578,70.663,1.085,78.8
Rayón,Las Margaritas,254.025,256.002,1.978,243.7
Rayón,Las Rosas,205.198,207.139,1.941,197.2
Rayón,Mapastepec,409.608,411.581,1.973,328.2
Rayón,Maravilla Tenejapa,379.523,382.954,3.431,365.5
Rayón,Marqués de Comillas,466.631,468.052,1.421,425.1
Rayón,Mazapa de Madero,381.202,384.835,3.634,372.0
Rayón,Mazatán,509.864,511.942,2.078,407.6
Rayón,Metapa,528.208,530.336,2.127,413.7
Rayón,Montecristo de Guerrero,315.3,317.458,2.158,328.3
Rayón,Motozintla,405.091,409.311,4.22,382.5
Rayón,Nicolás Ruíz,199.417,201.089,1.672,200.2
Rayón,Ocosingo,378.314,379.691,1.377,386.5
Rayón,Ocotepec,46.737,47.79,1.054,69.7
Rayón,Ocozocoautla de Espinosa,183.138,184.673,1.535,169.4
Rayón,Ostuacán,127.765,129.279,1.513,135.8
Rayón,Osumacinta,89.028,90.528,1.5,122.5
Rayón,Oxchuc,204.467,206.547,2.08,195.5
Rayón,Palenque,272.876,274.062,1.186,257.6
Rayón,Pantelhó,93.497,94.595,1.099,133.4
Rayón,Pantepec,9.122,9.236,0.114,13.1
Rayón,Pichucalco,67.933,68.988,1.055,63.2
Rayón,Pijijiapan,371.361,373.303,1.943,297.6
Rayón,Pueblo Nuevo Solistahuacán,20.318,20.569,0.251,19.5
Rayón,Reforma,123.148,124.333,1.185,133.2
Rayón,Rincón Chamula San Pedro,13.284,13.526,0.241,14.6
Rayón,Sabanilla,102.683,104.482,1.799,140.8
Rayón,Salto de Agua,200.661,201.869,1.208,196.3
Rayón,San Andrés Duraznal,36.251,36.741,0.49,48.5
Rayón,San Cristóbal de las Casas,149.476,151.202,1.727,142.8
Rayón,San Fernando,112.529,114.359,1.83,155.2
Rayón,San Juan Cancuc,141.851,144.4,2.548,215.4
Rayón,San Lucas,166.627,168.584,1.957,180.6
Rayón,Santiago el Pinar,100.234,101.71,1.476,127.5
Rayón,Siltepec,365.45,370.453,5.003,379.8
Rayón,Simojovel,82.045,83.019,0.974,121.1
Rayón,Sitalá,127.139,129.106,1.967,197.9
Rayón,Socoltenango,253.112,255.152,2.04,259.1
Rayón,Solosuchiapa,46.335,47.405,1.069,53.2
Rayón,Soyaló,93.847,94.995,1.148,95.2
Rayón,Suchiapa,165.069,166.672,1.602,168.0
Rayón,Suchiate,546.459,548.566,2.107,434.5
Rayón,Sunuapa,88.817,90.123,1.305,89.2
